0.3432871961,-0.0745396977
-0.0654849277,-0.0780691944
-0.0725327229,-0.0780691944
-0.0725327229,-0.0745396977
-0.0725327229,-0.0780691944
-0.0725327229,-0.085128188
-0.0725327229,-0.085128188
0.4701475104,-0.085128188
2.0171385651,-0.0886576848
2.637344546,-0.0886576848
2.8734456864,-0.0886576848
2.9721148197,-0.0921871816
3.0108776935,-0.0957166784
3.024973284,-0.0992461752
2.0946643127,-0.0957166784
-0.0478654396,-0.0921871816
-0.0654849277,-0.0886576848
-0.0690088253,-0.0957166784
-0.0725327229,-0.0957166784
-0.0690088253,-0.1027756719
-0.0654849277,-0.0992461752
-0.0584371324,-0.0957166784
1.2348332937,-0.0957166784
2.3519088388,-0.0992461752
2.7677287579,-0.1063051687
2.9192563555,-0.1063051687
2.9826865126,-0.1063051687
3.0108776935,-0.1063051687
3.0284971816,-0.1063051687
0.7802505009,-0.1063051687
-0.06196103,-0.0568922137
-0.0725327229,0.0313452059
-0.0654849277,0.0348747027
-0.0690088253,0.0348747027
-0.0690088253,0.0313452059
-0.0690088253,0.0313452059
0.2763331414,0.0348747027
1.8620870698,0.0348747027
2.5844860817,0.0348747027
2.8558261983,0.0313452059
2.9580192293,0.0348747027
3.0073537959,0.0348747027
3.0214493864,0.0384041995
2.5316276174,0.0384041995
-0.0478654396,0.193702058
-0.0725327229,1.6760907078
-0.0760566205,2.5125814459
-0.0760566205,2.8267066597
-0.0725327229,2.9396505569
-0.0725327229,2.9925930086
-0.0690088253,3.0172994861
-0.0760566205,3.0243584797
0.2340463699,3.052594454
1.8303719913,3.1443613704
2.563342696,3.1231843897
2.8417306078,3.0878894218
2.9544953316,3.0667124411
2.9967821031,3.0596534476
3.0144015912,3.0561239508
2.6232489555,3.0278879765
-0.0513893372,2.8867081051
-0.0690088253,2.9890635118
-0.0725327229,3.0314174733
-0.0725327229,3.0455354604
-0.0725327229,3.0490649572
-0.0725327229,3.0561239508
-0.0725327229,3.0667124411
0.9035869175,3.1373023768
2.2356202174,3.1725973447
2.7219180888,3.1443613704
2.905160765,3.1196548929
2.979162615,3.0949484154
3.0108776935,3.0878894218
3.0320210793,3.084359925
1.3123590413,2.9608275376
-0.0654849277,2.9643570344
-0.0725327229,3.0243584797
-0.0725327229,3.052594454
-0.0690088253,3.0737714347
-0.0690088253,3.0808304283
-0.0690088253,3.084359925
0.0825187723,3.0949484154
1.6471293151,3.1867153318
2.5034364364,3.1725973447
2.831158915,3.1443613704
2.9544953316,3.1267138865
3.0073537959,3.1090664025
3.0355449769,3.1055369058
3.0425927721,3.102007409
-0.0055786681,2.9114145826
-0.06196103,3.0102404926
-0.0654849277,3.052594454
-0.0690088253,3.0737714347
-0.0654849277,3.084359925
-0.0654849277,3.0878894218
-0.0654849277,3.0878894218
0.6533901866,3.1408318736
2.1228554936,3.1973038222
2.6761074198,3.1690678479
2.8910651745,3.1373023768
2.9721148197,3.1196548929
3.0108776935,3.1055369058
3.0320210793,3.0984779122
1.7704657317,3.003181499
-0.0478654396,2.9749455247
-0.0654849277,3.0384764668
-0.0690088253,3.0667124411
-0.0654849277,3.0808304283
-0.0654849277,3.0878894218
-0.0654849277,3.0914189186
-0.0196742586,3.0984779122
1.435695458,3.1902448286
2.4223867912,3.1902448286
2.7888721436,3.1549498607
2.9333519459,3.1267138865
2.9932582055,3.1125958993
3.024973284,3.1090664025
3.0355449769,3.102007409
0.4384324318,2.9290620665
-0.0654849277,2.9996520022
-0.0725327229,3.0490649572
-0.0725327229,3.0702419379
-0.0690088253,3.084359925
-0.0690088253,3.084359925
-0.0725327229,3.0878894218
0.4208129437,3.1267138865
1.9854234865,3.200833319
2.6302967507,3.1796563382
2.8734456864,3.1443613704
2.9685909221,3.1231843897
3.0073537959,3.1090664025
3.024973284,3.0984779122
2.193333446,3.0278879765
-0.0513893372,2.9502390472
-0.0690088253,3.0314174733
-0.0654849277,3.0631829443
-0.0654849277,3.0737714347
-0.0584371324,3.0808304283
-0.0654849277,3.0773009315
-0.0690088253,3.0878894218
1.1784509318,3.1725973447
2.3307654531,3.1902448286
2.7606809626,3.1549498607
2.9192563555,3.1267138865
2.9932582055,3.1090664025
3.024973284,3.1055369058
3.0390688745,3.0949484154
0.8930152247,2.953768544
-0.0584371324,2.9855340151
-0.0690088253,3.0420059636
-0.0725327229,3.0702419379
-0.0690088253,3.0737714347
-0.0654849277,3.0808304283
-0.0654849277,3.0808304283
0.2340463699,3.1090664025
1.8268480936,3.1937743254
2.563342696,3.1761268415
2.8452545055,3.1408318736
2.9580192293,3.1161253961
3.0038298983,3.102007409
3.0284971816,3.102007409
2.6514401364,3.0667124411
-0.0443415419,1.8560950438
-0.0690088253,0.0984056448
-0.0690088253,0.0878171545
-0.0654849277,0.0842876577
-0.06196103,0.0842876577
-0.0584371324,0.0878171545
-0.06196103,0.0913466512
0.9071108151,0.0842876577
2.2426680127,0.0807581609
2.7324897817,0.0807581609
2.9157324578,0.0807581609
2.9897343078,0.0736991673
3.0214493864,0.0701696705
3.0355449769,0.0701696705
1.333502427,0.0701696705
-0.0513893372,0.6243006658
-0.0654849277,0.4019423683
-0.0654849277,-0.0815986912
-0.06196103,-0.085128188
-0.06196103,-0.085128188
-0.06196103,-0.0886576848
-0.0654849277,-0.0886576848
-0.0654849277,-0.0921871816
0.8295850675,-0.0921871816
2.2003812412,-0.0957166784
2.7007747031,-0.0957166784
2.8945890721,-0.0992461752
2.9721148197,-0.1027756719
3.0038298983,-0.0992461752
3.0179254888,-0.1027756719
3.0566883626,0.292527968
3.1342141102,1.9090374956
3.1095468269,2.6008188655
3.0778317483,2.8514131372
3.0566883626,2.9502390472
3.053164465,2.9925930086
3.0496405674,3.0102404926
3.0496405674,3.0172994861
3.0496405674,3.0172994861
2.9122085602,0.8784244343
2.9474475364,-0.0921871816
3.0038298983,-0.0992461752
3.0320210793,-0.1027756719
3.0425927721,-0.1063051687
3.053164465,-0.1027756719
3.0602122602,-0.1027756719
1.5378884889,-0.1063051687
-0.0372937467,-0.1063051687
-0.0478654396,-0.1133641623
-0.0513893372,-0.1063051687
-0.0513893372,-0.1063051687
-0.0478654396,-0.1027756719
-0.0513893372,-0.1027756719
0.0508036938,-0.0992461752
1.5660796698,-0.0992461752
2.4717213579,-0.0992461752
2.8135394269,-0.0992461752
2.9439236388,-0.1027756719
2.9967821031,-0.1063051687
3.024973284,-0.1098346655
3.0390688745,-0.1063051687
0.205855189,-0.1098346655
-0.0549132348,0.2078200452
-0.06196103,1.8243295728
-0.0584371324,2.5619944008
-0.0584371324,2.8372951501
-0.06196103,2.9431800536
-0.06196103,2.9890635118
0.5547210533,3.0490649572
2.0664731317,3.1267138865
2.6549640341,3.102007409
2.876969584,3.0702419379
2.9650670245,3.052594454
3.0003060007,3.0420059636
3.0214493864,3.0314174733
1.9466606127,2.953768544
-0.0513893372,2.8972965954
-0.0690088253,2.9749455247
-0.0690088253,3.0067109958
-0.0690088253,3.0278879765
-0.0690088253,3.0384764668
-0.0690088253,3.0420059636
-0.0478654396,3.0490649572
1.3229307341,3.13377288
2.3801000198,3.1478908672
2.7783004507,3.1196548929
2.9263041507,3.0949484154
2.9826865126,3.084359925
3.0073537959,3.0702419379
3.0214493864,3.0631829443
0.6357706985,2.904355589
-0.0654849277,2.9678865311
-0.0760566205,3.0172994861
-0.0725327229,3.0420059636
-0.0725327229,3.0490649572
-0.0725327229,3.052594454
-0.0725327229,3.0561239508
0.3327155033,3.0914189186
1.9078977389,3.1690678479
2.5915338769,3.1478908672
2.8487784031,3.1161253961
2.9474475364,3.0984779122
2.9897343078,3.0878894218
3.0144015912,3.0773009315
2.387147815,3.0172994861
-0.0549132348,2.9325915633
-0.0795805181,3.0102404926
-0.0831044157,3.0420059636
-0.0795805181,3.0596534476
-0.0760566205,3.0667124411
-0.0760566205,3.0667124411
-0.0760566205,3.0631829443
1.0480667199,3.1478908672
2.2814308865,3.1725973447
2.728965884,3.1408318736
2.9016368674,3.1161253961
2.9685909221,3.0949484154
3.0003060007,3.0878894218
3.0144015912,3.0808304283
1.0692101056,2.9467095504
-0.06196103,2.576112388
-0.0690088253,-0.0286562395
-0.0654849277,-0.0533627169
-0.06196103,-0.0568922137
-0.0690088253,-0.0533627169
-0.0690088253,-0.0533627169
0.1600445199,-0.0568922137
1.7422745508,-0.0604217105
2.535151515,-0.0604217105
2.8346828126,-0.0604217105
2.950971434,-0.0639512073
3.0003060007,-0.0674807041
3.0214493864,-0.0710102009
2.831158915,-0.0710102009
-0.0372937467,-0.0710102009
-0.0654849277,-0.0745396977
-0.0725327229,-0.0745396977
-0.0690088253,-0.0745396977
-0.0690088253,-0.0780691944
-0.06196103,-0.0780691944
-0.0654849277,-0.0780691944
0.7802505009,-0.0815986912
2.1898095484,-0.085128188
2.7042986007,-0.085128188
2.9016368674,-0.0886576848
2.9862104102,-0.085128188
3.0179254888,-0.0886576848
3.0284971816,-0.0921871816
1.5237928984,-0.0921871816
-0.0549132348,-0.0886576848
-0.0690088253,1.1819611579
-0.0725327229,2.346695097
-0.0690088253,2.7702347112
-0.0690088253,2.9255325697
-0.0725327229,2.9890635118
0.0331842057,3.0278879765
1.5519840794,3.13377288
2.4681974603,3.1302433833
2.8064916317,3.0984779122
2.9368758436,3.0773009315
2.9932582055,3.0667124411
3.0179254888,3.0561239508
3.0320210793,3.0561239508
0.205855189,2.2584576773
-0.0690088253,0.0878171545
-0.0725327229,0.063110677
-0.0654849277,0.0595811802
-0.0690088253,0.0595811802
-0.0654849277,0.0595811802
-0.0654849277,0.0595811802
0.5371015652,0.063110677
2.0594253365,0.0701696705
2.6549640341,0.0701696705
2.8804934817,0.0666401737
2.9721148197,0.063110677
3.0144015912,0.0595811802
3.0320210793,0.0560516834
1.971327896,0.0560516834
-0.0478654396,0.0525221866
-0.0690088253,0.0560516834
-0.0654849277,0.0525221866
-0.0584371324,0.0525221866
-0.0584371324,0.0525221866
-0.06196103,0.0560516834
-0.06196103,0.0560516834
-0.0654849277,0.0489926898
0.4912908961,0.0525221866
2.0241863603,0.0489926898
2.6408684436,0.0489926898
2.8734456864,0.0489926898
2.9650670245,0.0489926898
3.0073537959,0.045463193
3.0284971816,0.0489926898
2.0559014389,0.0489926898
-0.0478654396,0.045463193
-0.0690088253,0.045463193
-0.0690088253,0.0419336963
-0.0690088253,0.045463193
-0.0654849277,0.0419336963
-0.06196103,0.0384041995
-0.0549132348,0.0419336963
1.2735961675,0.0419336963
2.3695283269,0.0419336963
2.7818243483,0.045463193
2.9368758436,0.045463193
2.9967821031,0.045463193
3.024973284,0.0489926898
3.0390688745,0.045463193
0.7520593199,0.0419336963
-0.0584371324,0.045463193
-0.0654849277,0.045463193
-0.0725327229,0.0419336963
-0.06196103,0.0419336963
-0.0584371324,0.0419336963
-0.0690088253,0.0419336963
0.2904287318,0.0384041995
1.8797065579,0.0419336963
2.5880099793,0.0384041995
2.8523023007,0.0419336963
2.9544953316,0.0419336963
3.0073537959,0.045463193
3.0284971816,0.0419336963
2.4999125388,0.0419336963
-0.0408176443,0.0419336963
-0.0654849277,0.0384041995
-0.0690088253,0.0419336963
-0.0690088253,0.0419336963
-0.0654849277,0.0384041995
-0.06196103,0.0384041995
-0.06196103,0.0384041995
0.9881604604,0.0419336963
2.267335296,0.0419336963
2.7360136793,0.0419336963
2.9122085602,0.0419336963
2.9862104102,0.0419336963
3.0179254888,0.045463193
3.0320210793,0.0419336963
1.1925465223,0.0419336963
-0.0513893372,0.045463193
-0.06196103,0.0419336963
-0.06196103,0.045463193
-0.0654849277,0.045463193
-0.06196103,0.045463193
-0.06196103,0.0489926898
0.131853339,0.045463193
1.7105594722,0.0419336963
2.5281037198,0.0419336963
2.8346828126,0.0384041995
2.9544953316,0.0419336963
3.0038298983,0.0419336963
3.0284971816,0.045463193
2.9333519459,0.0384041995
-0.0267220538,0.0384041995
-0.0584371324,0.045463193
-0.0584371324,0.0489926898
-0.0584371324,0.0489926898
-0.0584371324,0.045463193
-0.06196103,0.0419336963
-0.0584371324,0.0384041995
0.7309159342,0.0419336963
2.1580944698,0.0419336963
2.6937269079,0.045463193
2.9016368674,0.045463193
2.9826865126,0.045463193
3.0214493864,0.045463193
3.0390688745,0.045463193
1.6365576222,0.0384041995
-0.0478654396,0.0419336963
-0.06196103,0.0419336963
-0.0584371324,0.045463193
-0.0584371324,0.045463193
-0.0584371324,0.0419336963
-0.06196103,0.045463193
0.01204082,0.0419336963
1.5026495127,0.045463193
2.4505779722,0.0489926898
2.8100155293,0.0489926898
2.9439236388,0.0489926898
3.0003060007,0.0489926898
3.0284971816,0.0489926898
3.0390688745,0.045463193
0.3186199128,0.0419336963
-0.0513893372,0.045463193
-0.06196103,0.045463193
-0.0654849277,0.0489926898
-0.0654849277,0.0489926898
-0.0654849277,0.0489926898
-0.06196103,0.0525221866
0.4948147937,0.0489926898
2.0347580531,0.0489926898
2.6549640341,0.0489926898
2.8804934817,0.0525221866
2.9721148197,0.0525221866
3.0073537959,0.0525221866
3.0284971816,0.045463193
2.073520927,0.045463193
-0.0408176443,0.2889984712
-0.06196103,1.803152592
-0.06196103,2.5725828912
-0.06196103,2.854942634
-0.0654849277,2.9643570344
-0.06196103,3.0102404926
-0.0549132348,3.0314174733
1.2665483722,3.1302433833
2.3695283269,3.1443613704
2.7747765531,3.1161253961
2.9333519459,3.0914189186
2.9932582055,3.0773009315
3.0179254888,3.0667124411
3.0355449769,3.0631829443
0.7555832175,2.9149440794
-0.0584371324,2.2408101934
-0.06196103,-0.0498332202
-0.06196103,-0.0710102009
-0.0584371324,-0.0674807041
-0.06196103,-0.0674807041
-0.0654849277,-0.0745396977
-0.0654849277,-0.0710102009
-0.06196103,-0.0639512073
1.2066421127,-0.0639512073
2.341337146,-0.0710102009
2.7677287579,-0.0674807041
2.9263041507,-0.0674807041
2.9967821031,-0.0710102009
3.0214493864,-0.0674807041
3.0355449769,-0.0710102009
3.0919273388,0.6101826787
3.1483097007,2.1278662963
3.1201185197,2.706703769
3.0919273388,2.9184735761
3.0743078507,3.003181499
3.0637361578,3.0349469701
3.0637361578,3.0561239508
3.0637361578,3.0596534476
3.0637361578,3.0596534476
2.8981129697,0.3278229358
2.9756387174,-0.0639512073
3.024973284,-0.0710102009
3.053164465,-0.0745396977
3.0637361578,-0.0745396977
3.0672600554,-0.0710102009
3.0672600554,-0.0745396977
0.9705409723,-0.0710102009
-0.0231981562,-0.0674807041
-0.0337698491,-0.0674807041
-0.0372937467,-0.0710102009
-0.0372937467,-0.0745396977
-0.0408176443,-0.0745396977
-0.0372937467,-0.0780691944
0.2410941652,-0.0780691944
1.8268480936,-0.0745396977
2.5844860817,-0.0815986912
2.8699217888,-0.0815986912
2.979162615,-0.0780691944
3.0284971816,-0.0780691944
3.0496405674,-0.0780691944
2.7148702936,-0.0780691944
-0.016150361,-0.0815986912
-0.0478654396,0.5042977751
-0.0584371324,2.0537468638
-0.0584371324,2.6678793044
-0.0549132348,2.8937670986
-0.0549132348,2.9890635118
-0.0549132348,3.0314174733
0.889491327,3.1196548929
2.2426680127,3.1584793575
2.7360136793,3.1267138865
2.9192563555,3.1055369058
2.9862104102,3.0773009315
3.0214493864,3.0737714347
3.0425927721,3.0737714347
1.3898847889,2.953768544
-0.0478654396,2.953768544
-0.0549132348,3.0208289829
-0.0549132348,3.0490649572
-0.0549132348,3.0596534476
-0.0549132348,3.0631829443
-0.0584371324,3.0667124411
0.0754709771,3.084359925
1.6259859294,3.1796563382
2.4999125388,3.1725973447
2.831158915,3.1408318736
2.950971434,3.1125958993
2.9967821031,3.0949484154
3.0320210793,3.0949484154
3.0425927721,3.0949484154
0.0613753866,2.9149440794
-0.06196103,3.0102404926
-0.0690088253,3.0596534476
-0.06196103,3.084359925
-0.06196103,3.084359925
-0.0584371324,3.084359925
-0.0584371324,3.0878894218
0.621675108,3.1443613704
2.1122838008,3.200833319
2.6796313174,3.1761268415
2.8981129697,3.1408318736
2.9826865126,3.1196548929
3.0179254888,3.1090664025
3.0320210793,3.1055369058
1.8268480936,3.0102404926
-0.0478654396,2.9784750215
-0.0654849277,3.0455354604
-0.0690088253,3.0737714347
-0.06196103,3.084359925
-0.06196103,3.0914189186
-0.06196103,3.0984779122
-0.0231981562,3.102007409
1.4110281746,3.1902448286
2.4223867912,3.1937743254
2.7994438364,3.1620088543
2.9333519459,3.1373023768
2.9932582055,3.1267138865
3.024973284,3.1161253961
3.0390688745,3.1090664025
0.5089103842,2.9396505569
-0.0654849277,2.0396288766
-0.0725327229,-0.0286562395
-0.0690088253,-0.0463037234
-0.0654849277,-0.0463037234
-0.0654849277,-0.0463037234
-0.0690088253,-0.0427742266
0.3961456604,-0.0427742266
1.9678039984,-0.0498332202
2.6162011602,-0.0533627169
2.8699217888,-0.0533627169
2.9685909221,-0.0498332202
3.0144015912,-0.0533627169
3.0320210793,-0.0604217105
2.2743830912,-0.0639512073
-0.0443415419,-0.0639512073
-0.06196103,-0.0639512073
-0.0654849277,-0.0639512073
-0.0654849277,-0.0674807041
-0.0654849277,-0.0710102009
-0.0654849277,-0.0710102009
-0.0584371324,-0.0780691944
1.1432119556,-0.0780691944
2.3237176579,-0.0780691944
2.757157065,-0.0815986912
2.9227802531,-0.085128188
2.9932582055,-0.085128188
3.0284971816,-0.0815986912
3.0355449769,-0.0815986912
0.9564453818,-0.0886576848
-0.0549132348,-0.0957166784
-0.0654849277,-0.0957166784
-0.0654849277,-0.0921871816
-0.06196103,-0.0921871816
-0.06196103,-0.0921871816
-0.06196103,-0.0957166784
0.2129029842,-0.0921871816
1.8021808103,-0.0921871816
2.563342696,-0.0921871816
2.8452545055,-0.0921871816
2.9544953316,-0.0957166784
3.0038298983,-0.0992461752
3.024973284,-0.0957166784
2.7042986007,-0.0992461752
-0.0302459515,-0.0921871816
-0.0584371324,-0.0004202652
-0.06196103,0.045463193
-0.0584371324,0.045463193
-0.0549132348,0.0419336963
-0.0549132348,0.0419336963
-0.0584371324,0.0348747027
0.8683479413,0.0384041995
2.2320963198,0.0348747027
2.7324897817,0.0384041995
2.9157324578,0.0348747027
2.9826865126,0.0384041995
3.0144015912,0.0384041995
3.0284971816,0.0384041995
1.3969325841,0.0419336963
-0.0549132348,0.5607697237
-0.0690088253,2.0466878702
-0.0654849277,2.657290814
-0.0690088253,2.8796491115
-0.0725327229,2.9714160279
-0.0690088253,3.0102404926
-0.0654849277,3.0278879765
-0.0690088253,3.0349469701
0.8049177842,3.0984779122
2.1898095484,3.1443613704
2.7042986007,3.1196548929
2.8981129697,3.0949484154
2.979162615,3.0808304283
3.0108776935,3.0667124411
3.0320210793,3.0702419379
1.481506127,2.9608275376
-0.06196103,2.9431800536
-0.0760566205,3.0067109958
-0.0725327229,3.0384764668
-0.0690088253,3.0490649572
-0.06196103,3.0631829443
-0.0654849277,3.0667124411
0.0402320009,3.0808304283
1.5731274651,3.1690678479
2.4752452555,3.1620088543
2.8170633245,3.13377288
2.9439236388,3.1090664025
3.0003060007,3.0914189186
3.0284971816,3.0878894218
3.0355449769,3.0878894218
0.1670923152,2.9114145826
-0.06196103,2.9996520022
-0.0690088253,3.0490649572
-0.0690088253,3.0702419379
-0.0690088253,3.0737714347
-0.0690088253,3.084359925
-0.0690088253,3.0878894218
0.5617688485,3.1373023768
2.0770448246,3.200833319
2.6514401364,3.1690678479
2.876969584,3.1408318736
2.9685909221,3.1196548929
3.0144015912,3.102007409
3.0355449769,3.102007409
1.925517227,3.0137699893
-0.0513893372,2.9608275376
-0.0654849277,3.0349469701
-0.0690088253,3.0667124411
-0.0690088253,3.0773009315
-0.06196103,3.084359925
-0.0584371324,3.0914189186
-0.0337698491,3.0949484154
1.3511219151,3.1867153318
2.4012434055,3.1937743254
2.7888721436,3.1620088543
2.9333519459,3.13377288
2.9932582055,3.1161253961
3.0214493864,3.102007409
3.0390688745,3.0984779122
0.6146273128,2.9396505569
-0.06196103,3.0067109958
-0.0690088253,3.0596534476
-0.0654849277,3.0737714347
-0.0654849277,3.0878894218
-0.0654849277,3.0878894218
-0.0654849277,3.0878894218
0.3503349914,3.1231843897
1.9290411246,3.200833319
2.6056294674,3.1796563382
2.8593500959,3.1443613704
2.9650670245,3.1231843897
3.0108776935,3.1090664025
3.0284971816,3.1055369058
2.3730522245,3.0384764668
-0.0443415419,2.9608275376
-0.0654849277,3.0384764668
-0.0690088253,3.0737714347
-0.0690088253,3.084359925
-0.0654849277,3.0914189186
-0.06196103,3.0949484154
-0.06196103,3.0949484154
1.0833056961,3.1796563382
2.3025742722,3.2043628157
2.7501092698,3.1690678479
2.9227802531,3.1408318736
2.9897343078,3.1196548929
3.024973284,3.1125958993
3.0320210793,3.102007409
1.0515906175,2.9608275376
-0.0549132348,2.9925930086
-0.0584371324,3.0455354604
-0.0584371324,3.0737714347
-0.06196103,3.0808304283
-0.06196103,3.084359925
-0.0654849277,3.0878894218
0.1741401104,3.1090664025
1.7669418341,3.200833319
2.5457232079,3.1796563382
2.8417306078,3.1478908672
2.9544953316,3.1267138865
3.0108776935,3.1161253961
3.0284971816,3.1055369058
2.8064916317,3.0737714347
-0.0337698491,2.9361210601
-0.06196103,3.0208289829
-0.06196103,3.0631829443
-0.0654849277,3.0808304283
-0.0654849277,3.0878894218
-0.0584371324,3.0949484154
-0.0584371324,3.0878894218
0.8049177842,3.151420364
2.2003812412,3.1973038222
2.711346396,3.1690678479
2.9086846626,3.1373023768
2.9826865126,3.1161253961
3.0214493864,3.1055369058
3.0355449769,3.0949484154
1.5061734103,2.9820045183
-0.0549132348,0.7937165115
-0.06196103,0.094876148
-0.06196103,0.0913466512
-0.06196103,0.0913466512
-0.0654849277,0.0878171545
-0.0654849277,0.0878171545
0.0437558985,0.094876148
1.5731274651,0.0913466512
2.4752452555,0.0842876577
2.8170633245,0.0807581609
2.9474475364,0.0807581609
3.0038298983,0.0807581609
3.024973284,0.0772286641
3.0390688745,0.0701696705
0.1882357009,0.094876148
-0.0584371324,0.4160603555
-0.06196103,-0.0710102009
-0.06196103,-0.0780691944
-0.0654849277,-0.0745396977
-0.06196103,-0.0815986912
-0.0690088253,-0.085128188
-0.0654849277,-0.085128188
0.0190886152,-0.0886576848
1.5202690008,-0.0886576848
2.4576257674,-0.0921871816
2.8100155293,-0.0921871816
2.9439236388,-0.0886576848
2.9967821031,-0.0921871816
3.0214493864,-0.0957166784
3.0390688745,-0.0992461752
3.1201185197,0.917248899
3.1483097007,2.2513986838
3.1165946221,2.7314102465
3.0884034412,2.9114145826
3.0743078507,2.9820045183
3.0672600554,3.0137699893
3.0672600554,3.0278879765
3.0637361578,3.0349469701
3.0707839531,3.0349469701
3.0707839531,3.0384764668
3.0707839531,3.0384764668
3.0672600554,3.0420059636
3.0672600554,3.0490649572
3.0672600554,3.0490649572
3.0637361578,3.0490649572
3.0672600554,3.052594454
3.0672600554,3.0561239508
3.0707839531,3.0561239508
3.0743078507,3.0561239508
3.0707839531,3.0596534476
3.0743078507,3.0667124411
3.0743078507,3.0631829443
3.0743078507,3.0631829443
3.0743078507,3.0596534476
3.0743078507,3.0596534476
3.0743078507,3.0702419379
3.0813556459,3.0702419379
3.0813556459,3.0737714347
3.0848795435,3.0773009315
3.0848795435,3.0702419379
3.0884034412,3.0702419379
3.0884034412,3.0702419379
3.0848795435,3.0737714347
3.0848795435,3.0737714347
3.0884034412,3.0737714347
3.0884034412,3.0737714347
3.0884034412,3.0737714347
3.0884034412,3.0773009315
3.0884034412,3.0773009315
3.0848795435,3.0808304283
3.0848795435,3.0808304283
3.0919273388,3.0808304283
3.0954512364,3.084359925
3.0919273388,3.084359925
3.0884034412,3.084359925
3.0919273388,3.0878894218
3.098975134,3.0914189186
3.0919273388,3.0878894218
3.0884034412,3.084359925
3.0884034412,3.084359925
3.0848795435,3.0878894218
3.0848795435,3.0914189186
3.0848795435,3.0914189186
3.0848795435,3.0914189186
3.0919273388,3.0878894218
3.0919273388,3.0914189186
3.0884034412,3.0878894218
3.0848795435,3.0878894218
3.0848795435,3.084359925
3.0884034412,3.084359925
3.0954512364,3.0878894218
3.0884034412,3.084359925
3.0884034412,3.0878894218
3.0919273388,3.0914189186
3.0919273388,3.0878894218
3.0919273388,3.0878894218
3.0919273388,3.0878894218
3.0919273388,3.0949484154
3.0919273388,3.0914189186
3.0919273388,3.0914189186
3.0919273388,3.0984779122
3.0884034412,3.0914189186
3.0848795435,3.0949484154
3.0919273388,3.0878894218
3.0954512364,3.0878894218
3.0919273388,3.0878894218
3.0919273388,3.0878894218
3.0954512364,3.0914189186
3.0672600554,2.7137627626
2.9263041507,-0.0251267427
3.024973284,-0.0533627169
3.0602122602,-0.0568922137
3.0778317483,-0.0533627169
3.0778317483,-0.0568922137
3.0813556459,-0.0604217105
3.0848795435,-0.0568922137
0.2446180628,-0.0568922137
-0.0196742586,-0.0639512073
-0.0231981562,-0.0674807041
-0.0231981562,-0.0639512073
-0.0267220538,-0.0674807041
-0.0231981562,-0.0674807041
-0.0267220538,-0.0745396977
0.5864361318,-0.0745396977
2.0946643127,-0.0780691944
2.6902030102,-0.0815986912
2.9122085602,-0.085128188
2.9967821031,-0.085128188
3.0355449769,-0.085128188
3.0602122602,-0.085128188
1.9854234865,-0.085128188
-0.0267220538,-0.0886576848
-0.0513893372,0.9137194022
-0.0513893372,2.2549281805
-0.0478654396,2.7384692401
-0.0478654396,2.9149440794
-0.0478654396,2.9820045183
-0.0267220538,3.0172994861
1.3475980175,3.1302433833
2.4082912007,3.1408318736
2.802967734,3.1090664025
2.950971434,3.0914189186
3.0073537959,3.0667124411
3.0320210793,3.0596534476
3.0461166697,3.0596534476
0.6463423913,2.9008260922
-0.0549132348,2.9643570344
-0.0654849277,3.0208289829
